2015.04.14,03:55,1.46648,1.46649,1.46599,1.46601,289
2015.04.14,04:00,1.46601,1.46658,1.46594,1.46652,417
2015.04.14,04:05,1.46652,1.46662,1.4662,1.4662,473
2015.04.14,04:10,1.46618,1.46621,1.46522,1.46587,908
2015.04.14,04:15,1.46587,1.46604,1.46569,1.46604,496
2015.04.14,04:20,1.46604,1.46631,1.46599,1.46624,430
2015.04.14,04:25,1.46624,1.46625,1.46564,1.46584,613
2015.04.14,04:30,1.46584,1.46626,1.46574,1.46609,294
2015.04.14,04:35,1.46609,1.46636,1.46604,1.46604,429
2015.04.14,04:40,1.46604,1.46615,1.4658,1.46585,405
2015.04.14,04:45,1.46585,1.46585,1.46562,1.46571,436
2015.04.14,04:50,1.46569,1.46591,1.4652,1.46545,512
2015.04.14,04:55,1.46545,1.46567,1.46529,1.46567,580
2015.04.14,05:00,1.46567,1.46601,1.46532,1.46594,887
2015.04.14,05:05,1.46594,1.46624,1.4657,1.46603,706
2015.04.14,05:10,1.46603,1.46608,1.46558,1.46583,770
2015.04.14,05:15,1.46583,1.46593,1.46526,1.46549,728
2015.04.14,05:20,1.46548,1.46586,1.46539,1.46564,564
2015.04.14,05:25,1.46565,1.4658,1.46551,1.46574,770
2015.04.14,05:30,1.46574,1.466,1.46564,1.46595,1865
2015.04.14,05:35,1.46595,1.46611,1.46562,1.46599,1400
2015.04.14,05:40,1.46596,1.46637,1.46584,1.46628,2384
2015.04.14,05:45,1.46627,1.46679,1.46606,1.46643,3020
2015.04.14,05:50,1.46642,1.4665,1.4663,1.46644,1487
2015.04.14,05:55,1.46644,1.46644,1.46576,1.46604,1820
2015.04.14,06:00,1.46603,1.46643,1.46595,1.46617,2108
2015.04.14,06:05,1.46617,1.46701,1.46591,1.46655,1593
2015.04.14,06:10,1.46658,1.46688,1.46642,1.46654,1781
2015.04.14,06:15,1.46654,1.46682,1.46624,1.46648,3514
2015.04.14,06:20,1.46651,1.46665,1.46626,1.46643,2268
2015.04.14,06:25,1.46645,1.46663,1.46621,1.46631,1622
2015.04.14,06:30,1.46631,1.46657,1.46607,1.4661,2025
2015.04.14,06:35,1.46609,1.46609,1.46564,1.46579,2445
2015.04.14,06:40,1.46581,1.46603,1.46526,1.4656,2413
2015.04.14,06:45,1.4656,1.46762,1.46559,1.46749,3309
2015.04.14,06:50,1.46749,1.46795,1.46725,1.46777,3234
2015.04.14,06:55,1.46775,1.46788,1.46733,1.46736,1861
2015.04.14,07:00,1.46736,1.46746,1.46604,1.46649,3891
2015.04.14,07:05,1.4665,1.46799,1.4665,1.46773,4045
2015.04.14,07:10,1.46775,1.46786,1.46638,1.46641,5154
2015.04.14,07:15,1.46642,1.46718,1.46602,1.46616,3392
2015.04.14,07:20,1.46614,1.46616,1.46554,1.46589,3707
2015.04.14,07:25,1.46589,1.46619,1.46556,1.46562,2171
2015.04.14,07:30,1.46563,1.46569,1.46471,1.46482,2503
2015.04.14,07:35,1.46483,1.46507,1.46433,1.46449,2268
2015.04.14,07:40,1.46446,1.46525,1.46437,1.46503,2563
2015.04.14,07:45,1.46501,1.46552,1.46499,1.46546,2648
2015.04.14,07:50,1.46545,1.46548,1.46455,1.46459,2042
2015.04.14,07:55,1.46457,1.46491,1.46433,1.46449,2151
2015.04.14,08:00,1.46448,1.46476,1.46371,1.46434,3003
2015.04.14,08:05,1.46434,1.46467,1.46349,1.4642,3621
2015.04.14,08:10,1.46418,1.46476,1.46418,1.46424,2694
2015.04.14,08:15,1.46424,1.46485,1.46402,1.46451,2173
2015.04.14,08:20,1.4645,1.46461,1.4639,1.4643,3276
2015.04.14,08:25,1.4643,1.46584,1.46419,1.46546,3491
2015.04.14,08:30,1.46546,1.46546,1.4618,1.46201,5626
2015.04.14,08:35,1.46198,1.46223,1.46112,1.46118,4271
2015.04.14,08:40,1.46118,1.46252,1.46103,1.46183,3637
2015.04.14,08:45,1.46183,1.46217,1.46052,1.4609,3448
2015.04.14,08:50,1.46093,1.46152,1.46031,1.46152,2807
2015.04.14,08:55,1.4615,1.46171,1.46102,1.46112,2558
2015.04.14,09:00,1.46112,1.46179,1.46106,1.46111,2971
2015.04.14,09:05,1.46112,1.46192,1.46095,1.46159,2719
2015.04.14,09:10,1.46158,1.46328,1.46151,1.46273,2759
2015.04.14,09:15,1.46272,1.46301,1.46242,1.46286,2088
2015.04.14,09:20,1.46286,1.4644,1.46285,1.46413,2725
2015.04.14,09:25,1.46411,1.46411,1.46261,1.46305,3049
2015.04.14,09:30,1.46307,1.46337,1.46278,1.46321,2652
2015.04.14,09:35,1.46321,1.46361,1.46291,1.4635,2590
2015.04.14,09:40,1.4635,1.46429,1.46342,1.46428,2469
2015.04.14,09:45,1.46428,1.46434,1.46322,1.46344,2360
2015.04.14,09:50,1.46344,1.46401,1.46341,1.46379,1827
2015.04.14,09:55,1.46379,1.46388,1.46319,1.46321,1952
2015.04.14,10:00,1.46321,1.46327,1.46237,1.46255,1788
2015.04.14,10:05,1.46253,1.46298,1.46243,1.46287,2110
2015.04.14,10:10,1.46287,1.46325,1.4625,1.46297,2105
2015.04.14,10:15,1.46294,1.46352,1.46282,1.46352,1419
2015.04.14,10:20,1.46356,1.46426,1.46351,1.46392,1812
2015.04.14,10:25,1.46389,1.46398,1.46357,1.46395,1567
2015.04.14,10:30,1.46395,1.46497,1.46385,1.46474,2660
2015.04.14,10:35,1.46474,1.46494,1.4643,1.4649,1769
2015.04.14,10:40,1.46489,1.46492,1.46453,1.4649,1681
2015.04.14,10:45,1.4649,1.46525,1.46479,1.46488,1926
2015.04.14,10:50,1.46489,1.46513,1.46485,1.46505,1912
2015.04.14,10:55,1.46506,1.46507,1.46457,1.46486,1854
2015.04.14,11:00,1.46491,1.46582,1.46482,1.46514,2714
2015.04.14,11:05,1.46513,1.46513,1.4644,1.46468,2514
2015.04.14,11:10,1.46468,1.46473,1.464,1.46445,2089
2015.04.14,11:15,1.46446,1.46503,1.46389,1.46503,3096
2015.04.14,11:20,1.46496,1.46554,1.46492,1.46492,3006
2015.04.14,11:25,1.46494,1.46522,1.46485,1.46522,1666
2015.04.14,11:30,1.46522,1.46623,1.46522,1.46614,1773
2015.04.14,11:35,1.46613,1.46708,1.46613,1.46664,1990
2015.04.14,11:40,1.46664,1.46717,1.46626,1.46642,1867
2015.04.14,11:45,1.4664,1.46683,1.46635,1.46663,1007
2015.04.14,11:50,1.46663,1.46663,1.46612,1.46645,2187
2015.04.14,11:55,1.46648,1.46679,1.46561,1.46638,1970
2015.04.14,12:00,1.46639,1.46643,1.4642,1.46465,2868
2015.04.14,12:05,1.46465,1.46472,1.46395,1.46406,2000
2015.04.14,12:10,1.46402,1.46469,1.46377,1.46377,2109
2015.04.14,12:15,1.46378,1.46502,1.46374,1.4649,2200
2015.04.14,12:20,1.46486,1.46486,1.46426,1.46426,2090
2015.04.14,12:25,1.46426,1.46506,1.46375,1.46442,2205
2015.04.14,12:30,1.46442,1.47328,1.46442,1.47259,6456
2015.04.14,12:35,1.47256,1.47285,1.47056,1.47071,4189
2015.04.14,12:40,1.47072,1.47127,1.46993,1.47097,5129
2015.04.14,12:45,1.47097,1.47296,1.47083,1.47259,3986
2015.04.14,12:50,1.47265,1.47382,1.47143,1.47163,4501
2015.04.14,12:55,1.47156,1.47295,1.4711,1.47295,4165
2015.04.14,13:00,1.47294,1.47889,1.47292,1.47604,6393
2015.04.14,13:05,1.47606,1.47681,1.47534,1.47558,6133
2015.04.14,13:10,1.47558,1.47654,1.47535,1.47644,4902
2015.04.14,13:15,1.47644,1.47866,1.47618,1.47756,6240
2015.04.14,13:20,1.47756,1.47811,1.47659,1.47752,6240
2015.04.14,13:25,1.47767,1.47775,1.47633,1.47641,4735
2015.04.14,13:30,1.4765,1.47759,1.47608,1.47608,4974
2015.04.14,13:35,1.47611,1.47705,1.47601,1.47679,4392
2015.04.14,13:40,1.47682,1.47815,1.47672,1.47692,5730
2015.04.14,13:45,1.47697,1.4772,1.4765,1.47674,4119
2015.04.14,13:50,1.47671,1.47782,1.47638,1.47751,4461
2015.04.14,13:55,1.47752,1.47828,1.47702,1.47813,4190
2015.04.14,14:00,1.47848,1.4792,1.47736,1.47883,5296
2015.04.14,14:05,1.47885,1.47896,1.47688,1.47713,5605
2015.04.14,14:10,1.47713,1.47757,1.47651,1.47654,4211
2015.04.14,14:15,1.47654,1.47769,1.47645,1.47749,4253
2015.04.14,14:20,1.4775,1.47809,1.47706,1.47735,3710
2015.04.14,14:25,1.47732,1.47946,1.47701,1.47941,5074
2015.04.14,14:30,1.47941,1.47962,1.47844,1.47866,4223
2015.04.14,14:35,1.47866,1.47997,1.47859,1.4793,4854
2015.04.14,14:40,1.47931,1.48014,1.47915,1.47915,4108
2015.04.14,14:45,1.47912,1.47932,1.47812,1.47841,3300
2015.04.14,14:50,1.47841,1.47852,1.47799,1.47822,2513
2015.04.14,14:55,1.4782,1.47938,1.478,1.47891,3483
2015.04.14,15:00,1.4789,1.47971,1.47856,1.47897,3609
2015.04.14,15:05,1.47899,1.47917,1.47832,1.47899,2474
2015.04.14,15:10,1.47898,1.47906,1.47793,1.47794,2820
2015.04.14,15:15,1.47794,1.47887,1.47746,1.47857,2861
2015.04.14,15:20,1.47858,1.47859,1.47725,1.47731,2378
2015.04.14,15:25,1.47731,1.47758,1.47654,1.47732,2914
2015.04.14,15:30,1.47734,1.47795,1.47691,1.47692,2546
